pre_body_id,post_body_id,synapse_count,confidence,neuropil
13235,520288,4,0.902,optic_lobe
13235,12730,2,0.977,optic_lobe
13235,524037,2,0.917,optic_lobe
13235,10606,1,0.874,optic_lobe
13235,13191,1,0.851,optic_lobe
13235,10142,1,0.907,optic_lobe
13235,10714,6,0.875,optic_lobe
13235,14452,1,0.909,optic_lobe
13235,12004,1,0.909,optic_lobe
13235,10958,3,0.984,optic_lobe
13235,14054,2,0.902,optic_lobe
13235,13876,5,0.874,optic_lobe
13235,12928,4,0.972,optic_lobe
13235,14381,2,0.966,optic_lobe
13235,523479,2,0.888,optic_lobe
13235,38847,1,0.94,optic_lobe
13235,523882,2,0.858,optic_lobe
13235,11457,2,0.975,optic_lobe
520862,10831,2,0.907,central_complex
520862,10941,3,0.941,central_complex
520862,11336,3,0.857,central_complex
520862,10246,2,0.938,central_complex
520862,12230,1,0.851,central_complex
520862,10274,2,0.909,central_complex
520862,10684,1,0.986,central_complex
520862,12128,6,0.86,central_complex
520862,12301,3,0.857,central_complex
520862,11241,4,0.885,central_complex
520862,10822,7,0.889,central_complex
520862,11653,4,0.968,central_complex
520862,11056,3,0.856,central_complex
520862,51361,1,0.907,central_complex
520862,11103,2,0.954,central_complex
14903,10066,1,0.906,central_complex
14903,10308,1,0.94,central_complex
14903,10303,6,0.902,central_complex
14903,10696,1,0.956,central_complex
14903,11689,7,0.877,central_complex
14903,10807,1,0.878,central_complex
14903,11560,7,0.875,central_complex
14903,11665,4,0.877,central_complex
14903,10949,1,0.865,central_complex
14903,13924,1,0.954,central_complex
14903,12423,1,0.982,central_complex
14903,14372,1,0.963,central_complex
14903,13238,1,0.913,central_complex
14903,511869,1,0.884,central_complex
14903,16286,1,0.874,central_complex
14903,12327,1,0.984,central_complex
14903,12161,1,0.913,central_complex
14903,519705,3,0.875,central_complex
14903,11428,1,0.872,central_complex
14903,13532,2,0.947,central_complex
14903,12168,1,0.851,central_complex
14903,14140,1,0.951,central_complex
14903,12856,1,0.931,central_complex
14903,12416,2,0.968,central_complex
14903,523438,1,0.951,central_complex
14903,551781,1,0.913,central_complex
14903,10788,1,0.874,central_complex
14903,10558,1,0.898,central_complex
14903,10717,3,0.913,central_complex
14903,12686,7,0.919,central_complex
14903,12402,1,0.896,central_complex
14903,13035,1,0.909,central_complex
14903,536501,1,0.892,central_complex
14903,10296,1,0.863,central_complex
14903,14118,1,0.898,central_complex
14903,10325,1,0.893,central_complex
14903,522325,1,0.85,central_complex
14903,10901,1,0.916,central_complex
14903,13849,1,0.899,central_complex
14903,11031,1,0.921,central_complex
14903,12930,1,0.892,central_complex
14903,13299,1,0.853,central_complex
14903,15910,2,0.913,central_complex
14903,15440,3,0.979,central_complex
14903,11247,1,0.886,central_complex
14903,14208,1,0.931,central_complex
14903,16879,3,0.975,central_complex
14903,12718,1,0.916,central_complex
10501,10799,2,0.854,central_complex
10501,555309,1,0.914,central_complex
10501,11005,1,0.854,central_complex
10501,10685,1,0.905,central_complex
10501,11608,2,0.856,central_complex
10501,10673,1,0.91,central_complex
10501,12249,2,0.987,central_complex
10501,10135,2,0.931,central_complex
10501,11336,4,0.945,central_complex
10501,10394,3,0.903,central_complex
10501,12725,1,0.94,central_complex
10501,12230,2,0.966,central_complex
10501,512060,2,0.853,central_complex
10501,11898,1,0.977,central_complex
10501,63880,2,0.927,central_complex
10501,20652,2,0.895,central_complex
10501,10746,5,0.863,central_complex
10501,10177,2,0.975,central_complex
10501,12563,1,0.898,central_complex
10501,10192,1,0.868,central_complex
10501,523017,1,0.984,central_complex
10501,14537,3,0.898,central_complex
10501,35930,1,0.854,central_complex
10501,37111,1,0.864,central_complex
10501,10163,1,0.955,central_complex
10501,13767,2,0.898,central_complex
10501,10520,3,0.891,central_complex
10501,556359,7,0.874,central_complex
10501,13783,4,0.928,central_complex
10501,13784,1,0.882,central_complex
10501,11643,1,0.934,central_complex
525454,10299,1,0.889,central_complex
525454,10110,3,0.872,central_complex
525454,11229,1,0.973,central_complex
525454,10555,2,0.965,central_complex
525454,12249,1,0.856,central_complex
525454,32102,2,0.868,central_complex
525454,19845,2,0.856,central_complex
525454,26344,1,0.889,central_complex
525454,10959,1,0.948,central_complex
525454,12109,1,0.934,central_complex
525454,519538,1,0.987,central_complex
525454,10385,2,0.983,central_complex
525454,12024,3,0.896,central_complex
525454,11764,1,0.954,central_complex
525454,516097,1,0.882,central_complex
525454,524415,1,0.973,central_complex
525454,11896,2,0.868,central_complex
525454,12900,3,0.97,central_complex
525454,517458,2,0.963,central_complex
525454,12268,5,0.916,central_complex
525454,13519,3,0.9,central_complex
525454,12890,1,0.916,central_complex
525454,230783,8,0.903,central_complex
525454,13783,2,0.86,central_complex
525454,10856,1,0.906,central_complex
525454,11103,5,0.983,central_complex
10520,10035,1,0.906,central_complex
10520,10294,1,0.958,central_complex
10520,14040,1,0.924,central_complex
10520,10135,4,0.969,central_complex
10520,519454,3,0.987,central_complex
10520,10461,2,0.861,central_complex
10520,12962,2,0.98,central_complex
10520,19845,7,0.903,central_complex
10520,12230,2,0.952,central_complex
10520,12183,1,0.872,central_complex
10520,10490,6,0.917,central_complex
10520,13228,7,0.975,central_complex
10520,12408,1,0.963,central_complex
10520,10746,2,0.93,central_complex
10520,10935,3,0.868,central_complex
10520,10159,2,0.973,central_complex
10520,11930,4,0.972,central_complex
10520,10377,1,0.858,central_complex
10520,27203,1,0.865,central_complex
10520,11006,3,0.86,central_complex
10520,512351,6,0.942,central_complex
10520,12664,2,0.984,central_complex
10520,230783,1,0.888,central_complex
10520,14643,1,0.896,central_complex
10520,556359,2,0.969,central_complex
10520,16186,1,0.865,central_complex
10520,11484,1,0.906,central_complex
10520,11489,3,0.861,central_complex
10520,10872,6,0.987,central_complex
10520,14047,1,0.924,central_complex
10520,15325,1,0.874,central_complex
16160,10088,6,0.917,central_complex
16160,10608,4,0.969,central_complex
16160,10815,3,0.909,central_complex
16160,11532,4,0.913,central_complex
16160,10378,1,0.976,central_complex
16160,522405,3,0.874,central_complex
16160,10630,2,0.916,central_complex
16160,24684,8,0.905,central_complex
16160,520468,5,0.86,central_complex
16160,11250,1,0.927,central_complex
16160,12091,5,0.863,central_complex
16160,10995,1,0.917,central_complex
16160,13162,2,0.888,central_complex
16160,11270,2,0.979,central_complex
16160,11945,2,0.879,central_complex
16160,511869,1,0.853,central_complex
16160,10750,5,0.9,central_complex
16160,521026,2,0.879,central_complex
16160,11176,2,0.907,central_complex
16160,11526,1,0.903,central_complex
16160,10666,6,0.889,central_complex
16160,12327,1,0.872,central_complex
16160,12262,1,0.906,central_complex
16160,38788,2,0.867,central_complex
16160,10774,3,0.886,central_complex
16160,12194,3,0.982,central_complex
16160,11070,4,0.875,central_complex
16160,11886,4,0.886,central_complex
16160,10324,1,0.935,central_complex
16160,12429,3,0.955,central_complex
16160,11170,3,0.989,central_complex
16160,521466,1,0.867,central_complex
16160,11003,1,0.851,central_complex
16160,12903,8,0.961,central_complex
16160,11925,1,0.865,central_complex
16160,12508,1,0.962,central_complex
16160,12628,1,0.903,central_complex
16160,18956,2,0.921,central_complex
16160,14935,1,0.907,central_complex
16160,11141,3,0.942,central_complex
16160,11505,4,0.882,central_complex
16160,513791,1,0.928,central_complex
16160,11133,1,0.954,central_complex
16160,521317,3,0.968,central_complex
16160,12633,1,0.867,central_complex
16160,10532,1,0.912,central_complex
16160,514764,4,0.902,central_complex
16160,47107,3,0.941,central_complex
16160,12697,1,0.935,central_complex
16160,12880,4,0.914,central_complex
16160,12902,3,0.877,central_complex
16160,11834,5,0.975,central_complex
16160,13896,2,0.899,central_complex
16160,519296,4,0.916,central_complex
16160,14186,1,0.853,central_complex
12240,10352,3,0.923,optic_lobe
12240,10202,1,0.878,optic_lobe
12240,524883,1,0.956,optic_lobe
12240,11046,1,0.879,optic_lobe
12240,10807,6,0.886,optic_lobe
12240,514230,4,0.898,optic_lobe
12240,11266,1,0.87,optic_lobe
12240,10843,7,0.958,optic_lobe
12240,11130,6,0.986,optic_lobe
12240,555176,1,0.881,optic_lobe
12240,519655,2,0.955,optic_lobe
12240,10312,2,0.888,optic_lobe
12240,11665,5,0.888,optic_lobe
12240,10950,5,0.941,optic_lobe
12240,11390,1,0.902,optic_lobe
12240,10567,1,0.893,optic_lobe
12240,14372,3,0.924,optic_lobe
12240,10337,1,0.949,optic_lobe
12240,12046,1,0.951,optic_lobe
12240,12123,1,0.948,optic_lobe
12240,11435,6,0.916,optic_lobe
12240,12131,1,0.937,optic_lobe
12240,12363,7,0.889,optic_lobe
12240,10367,1,0.902,optic_lobe
12240,12415,3,0.9,optic_lobe
12240,10480,5,0.885,optic_lobe
12240,12168,5,0.891,optic_lobe
12240,11106,1,0.917,optic_lobe
12240,12681,1,0.878,optic_lobe
12240,13376,6,0.872,optic_lobe
12240,16659,1,0.898,optic_lobe
12240,533704,1,0.968,optic_lobe
12240,11905,1,0.935,optic_lobe
12240,10788,3,0.914,optic_lobe
12240,522744,1,0.882,optic_lobe
12240,16248,1,0.864,optic_lobe
12240,12813,1,0.977,optic_lobe
12240,12789,4,0.899,optic_lobe
12240,10296,2,0.919,optic_lobe
12240,41144,1,0.91,optic_lobe
12240,10764,1,0.863,optic_lobe
12240,16828,1,0.914,optic_lobe
12240,12660,5,0.86,optic_lobe
12240,11677,1,0.976,optic_lobe
12240,15536,1,0.965,optic_lobe
12240,12890,1,0.924,optic_lobe
12240,521928,1,0.923,optic_lobe
12240,13414,2,0.982,optic_lobe
12240,13500,1,0.913,optic_lobe
12240,12951,5,0.899,optic_lobe
12240,13345,1,0.942,optic_lobe
12240,530154,1,0.923,optic_lobe
12240,10723,2,0.923,optic_lobe
12240,13724,1,0.975,optic_lobe
12240,14789,5,0.857,optic_lobe
12240,12089,2,0.899,optic_lobe
12240,12012,1,0.884,optic_lobe
12240,10623,5,0.903,optic_lobe
12240,11970,4,0.931,optic_lobe
12240,13648,3,0.872,optic_lobe
12240,12507,7,0.933,optic_lobe
12240,11842,2,0.854,optic_lobe
12138,10041,1,0.864,central_complex
12138,10799,1,0.92,central_complex
12138,10831,6,0.877,central_complex
12138,12251,5,0.885,central_complex
12138,11357,3,0.91,central_complex
12138,10941,2,0.881,central_complex
12138,519940,3,0.942,central_complex
12138,10292,1,0.92,central_complex
12138,10959,2,0.871,central_complex
12138,11164,2,0.851,central_complex
12138,12345,2,0.941,central_complex
12138,63880,1,0.879,central_complex
12138,519773,5,0.942,central_complex
12138,11387,2,0.891,central_complex
12138,12024,6,0.916,central_complex
12138,12612,1,0.934,central_complex
12138,517458,5,0.86,central_complex
12138,12935,4,0.93,central_complex
12138,12759,1,0.86,central_complex
12138,525454,4,0.886,central_complex
12138,14162,1,0.976,central_complex
12138,11103,3,0.91,central_complex
12138,10215,1,0.973,central_complex
12138,513636,3,0.895,central_complex
556359,10175,2,0.899,central_complex
556359,10168,3,0.947,central_complex
556359,10555,2,0.968,central_complex
556359,10120,1,0.879,central_complex
556359,11921,1,0.916,central_complex
556359,520122,1,0.879,central_complex
556359,521446,1,0.864,central_complex
556359,10135,1,0.853,central_complex
556359,10247,1,0.878,central_complex
556359,10274,2,0.969,central_complex
556359,26283,3,0.968,central_complex
556359,10739,1,0.912,central_complex
556359,12972,2,0.861,central_complex
556359,12345,4,0.889,central_complex
556359,11222,4,0.941,central_complex
556359,11898,1,0.907,central_complex
556359,11782,2,0.955,central_complex
556359,10746,2,0.952,central_complex
556359,555827,2,0.86,central_complex
556359,10734,1,0.863,central_complex
556359,11930,2,0.867,central_complex
556359,14537,2,0.851,central_complex
556359,11006,1,0.983,central_complex
556359,13767,1,0.949,central_complex
556359,13805,4,0.989,central_complex
556359,12497,2,0.975,central_complex
556359,513473,4,0.871,central_complex
556359,13783,3,0.87,central_complex
14346,10299,5,0.972,central_complex
14346,10254,1,0.938,central_complex
14346,10084,1,0.935,central_complex
14346,10515,2,0.903,central_complex
14346,10423,3,0.861,central_complex
14346,10167,7,0.877,central_complex
14346,11229,3,0.886,central_complex
14346,10473,1,0.857,central_complex
14346,10202,3,0.882,central_complex
14346,11155,2,0.895,central_complex
14346,11642,6,0.973,central_complex
14346,10781,1,0.92,central_complex
14346,530777,1,0.854,central_complex
14346,10198,1,0.864,central_complex
14346,13078,2,0.853,central_complex
14346,22607,1,0.969,central_complex
14346,10703,3,0.86,central_complex
14346,11514,2,0.902,central_complex
14346,26344,3,0.982,central_complex
14346,523780,3,0.856,central_complex
14346,11227,1,0.938,central_complex
14346,12679,3,0.983,central_complex
14346,10385,2,0.963,central_complex
14346,36537,1,0.948,central_complex
14346,12229,1,0.906,central_complex
14346,13115,3,0.874,central_complex
14346,11693,4,0.891,central_complex
14346,11764,4,0.856,central_complex
14346,10489,2,0.881,central_complex
14346,516097,3,0.919,central_complex
14346,523632,6,0.975,central_complex
14346,12596,4,0.891,central_complex
14346,11905,1,0.903,central_complex
14346,522744,1,0.856,central_complex
14346,520300,2,0.875,central_complex
14346,14266,3,0.93,central_complex
14346,12310,5,0.861,central_complex
14346,16248,1,0.934,central_complex
14346,11932,4,0.973,central_complex
14346,11415,4,0.9,central_complex
14346,12402,1,0.977,central_complex
14346,12028,1,0.879,central_complex
14346,10876,3,0.874,central_complex
14346,11401,2,0.965,central_complex
14346,14259,4,0.903,central_complex
14346,521086,1,0.895,central_complex
14346,12890,1,0.979,central_complex
14346,12166,1,0.956,central_complex
14346,12039,4,0.856,central_complex
14346,11158,2,0.907,central_complex
14346,13363,1,0.893,central_complex
14346,524406,7,0.972,central_complex
14346,530154,1,0.867,central_complex
14346,15178,1,0.923,central_complex
14346,11988,2,0.893,central_complex
14346,14926,3,0.874,central_complex
14346,519368,1,0.913,central_complex
14346,12089,2,0.895,central_complex
14346,26764,3,0.856,central_complex
14346,11570,2,0.972,central_complex
14346,14208,2,0.875,central_complex
14346,11652,4,0.97,central_complex
13384,10809,6,0.861,central_complex
13384,10305,2,0.874,central_complex
13384,10593,1,0.893,central_complex
13384,10273,3,0.924,central_complex
13384,10908,3,0.916,central_complex
13384,11915,1,0.983,central_complex
13384,46691,1,0.923,central_complex
13384,511821,3,0.94,central_complex
13384,521358,3,0.965,central_complex
13384,11339,2,0.982,central_complex
13384,520337,1,0.92,central_complex
13384,13158,3,0.952,central_complex
13384,12257,2,0.923,central_complex
13384,12055,3,0.882,central_complex
13384,10458,6,0.933,central_complex
13384,523640,2,0.924,central_complex
13384,11954,1,0.85,central_complex
13384,11584,2,0.874,central_complex
13384,12368,1,0.879,central_complex
13384,11779,4,0.899,central_complex
13384,11115,3,0.886,central_complex
13384,11271,1,0.892,central_complex
13384,11410,1,0.895,central_complex
13384,10091,2,0.972,central_complex
13384,11245,1,0.85,central_complex
13384,10645,4,0.954,central_complex
13384,531862,3,0.858,central_complex
13384,513434,1,0.878,central_complex
13384,43368,1,0.867,central_complex
13384,14350,1,0.85,central_complex
13384,13388,1,0.983,central_complex
13384,520020,3,0.956,central_complex
13384,521466,4,0.931,central_complex
13384,10116,6,0.986,central_complex
13384,35790,3,0.941,central_complex
13384,513058,1,0.867,central_complex
13384,11985,3,0.888,central_complex
13384,12644,2,0.881,central_complex
13384,10002,1,0.895,central_complex
13384,10483,4,0.905,central_complex
13384,11742,2,0.853,central_complex
13384,512673,1,0.912,central_complex
13384,12395,3,0.945,central_complex
13384,13117,1,0.87,central_complex
13384,13989,1,0.966,central_complex
13384,11892,2,0.984,central_complex
13384,11720,1,0.906,central_complex
13384,23281,2,0.963,central_complex
13384,11487,1,0.938,central_complex
13384,522991,6,0.874,central_complex
13384,515091,4,0.87,central_complex
13384,515029,3,0.961,central_complex
520797,10105,3,0.854,optic_lobe
520797,522410,2,0.856,optic_lobe
520797,10551,1,0.878,optic_lobe
520797,10977,5,0.863,optic_lobe
520797,10319,4,0.885,optic_lobe
520797,11030,1,0.864,optic_lobe
520797,36607,1,0.878,optic_lobe
520797,10828,1,0.856,optic_lobe
520797,12276,2,0.874,optic_lobe
520797,11210,5,0.903,optic_lobe
520797,10966,1,0.917,optic_lobe
520797,10119,2,0.975,optic_lobe
520797,525452,1,0.888,optic_lobe
520797,11128,1,0.913,optic_lobe
520797,28160,1,0.962,optic_lobe
520797,10178,4,0.959,optic_lobe
520797,12488,1,0.913,optic_lobe
520797,10675,2,0.968,optic_lobe
520797,10796,1,0.867,optic_lobe
520797,388536,2,0.857,optic_lobe
520797,10753,1,0.913,optic_lobe
520797,11278,2,0.912,optic_lobe
520797,11485,1,0.867,optic_lobe
520797,12162,5,0.947,optic_lobe
520797,11658,2,0.902,optic_lobe
520797,11637,2,0.969,optic_lobe
520797,10164,1,0.93,optic_lobe
520797,12020,4,0.913,optic_lobe
520797,10874,1,0.879,optic_lobe
520797,10060,3,0.956,optic_lobe
520797,11768,6,0.874,optic_lobe
